baseline_x,baseline_y,resnet_x,resnet_y,class_idx,class_name
12.315987,4.753416,9.4367,-0.6395686,2,HerbaceousVegetation
12.696556,5.95006,8.192712,-0.68622714,2,HerbaceousVegetation
12.903415,2.8939927,9.949641,-0.806083,2,HerbaceousVegetation
9.647418,15.69287,6.9422717,-0.72719944,2,HerbaceousVegetation
7.3287325,7.83915,7.564753,-1.0296755,2,HerbaceousVegetation
12.809619,8.15199,9.484618,-0.41528636,2,HerbaceousVegetation
12.67771,8.380711,9.486395,-0.52050513,2,HerbaceousVegetation
14.688816,6.834789,8.5097685,0.28117314,2,HerbaceousVegetation
11.7863655,15.401329,7.074013,-0.73854995,2,HerbaceousVegetation
13.386699,8.915845,7.82122,0.21642107,2,HerbaceousVegetation
13.971669,6.393961,9.050675,-0.5869093,2,HerbaceousVegetation
13.8383,5.7695746,8.461739,-0.7618528,2,HerbaceousVegetation
12.488923,9.6863785,7.3627815,0.0073019257,2,HerbaceousVegetation
13.104797,6.7853475,7.9688807,0.4834583,2,HerbaceousVegetation
13.263153,9.314236,7.8031282,-0.013777181,2,HerbaceousVegetation
12.66716,6.6057744,8.510985,-1.5291408,2,HerbaceousVegetation
12.807512,10.613719,6.616032,0.9566484,2,HerbaceousVegetation
8.678161,9.218578,7.3500786,-1.6246107,2,HerbaceousVegetation
10.131808,9.086268,7.1493726,-1.3193702,2,HerbaceousVegetation
16.822123,8.053165,8.481442,0.53217566,2,HerbaceousVegetation
12.4463625,6.8580103,8.416482,-1.2711942,2,HerbaceousVegetation
14.457395,8.71197,7.8125987,0.9114107,2,HerbaceousVegetation
12.663777,3.309389,9.99252,-0.8031585,2,HerbaceousVegetation
12.277961,10.675342,6.7121754,1.002065,2,HerbaceousVegetation
12.859168,6.899459,9.421066,-0.66582686,2,HerbaceousVegetation
12.952861,6.978775,9.331703,-0.50277895,2,HerbaceousVegetation
12.684094,6.368658,8.096455,-1.8856083,2,HerbaceousVegetation
14.072464,6.4117637,9.23825,-0.3587059,2,HerbaceousVegetation
14.430809,7.337769,8.365713,0.26650748,2,HerbaceousVegetation
13.032511,4.350049,9.562994,-0.7286729,2,HerbaceousVegetation
6.174875,13.694173,6.165188,0.4774121,2,HerbaceousVegetation
13.264134,6.9506793,9.549971,-0.65350014,2,HerbaceousVegetation
12.658721,8.105619,8.643846,-0.736708,2,HerbaceousVegetation
12.012738,10.066321,6.8287153,0.8928936,2,HerbaceousVegetation
12.76295,7.0496993,9.219566,-0.6709757,2,HerbaceousVegetation
11.579638,8.8707905,7.7302847,-1.9124904,2,HerbaceousVegetation
4.8877196,13.354448,7.731729,-2.028388,2,HerbaceousVegetation
12.960803,6.617069,8.672651,-0.7828822,2,HerbaceousVegetation
14.6977,7.51181,8.59882,0.25493026,2,HerbaceousVegetation
13.656391,9.73134,6.8213587,0.8451079,2,HerbaceousVegetation
12.513568,11.324045,6.670517,0.85656345,2,HerbaceousVegetation
13.042353,11.371868,6.9915986,0.8458689,2,HerbaceousVegetation
7.16262,7.078006,7.6789584,-1.8158659,2,HerbaceousVegetation
12.494842,6.5955157,8.578707,-1.344863,2,HerbaceousVegetation
13.9357605,6.376539,9.343725,-0.5292411,2,HerbaceousVegetation
12.999247,8.081492,7.818029,0.69479376,2,HerbaceousVegetation
14.371604,5.6681356,8.826465,-0.009469058,2,HerbaceousVegetation
12.424863,11.331957,6.771964,0.7642407,2,HerbaceousVegetation
15.193855,9.134073,7.5441246,0.6526998,2,HerbaceousVegetation
13.471231,11.671432,6.6603627,0.93227005,2,HerbaceousVegetation
13.03357,6.7414155,9.482742,-0.68263435,2,HerbaceousVegetation
16.702066,3.99483,8.64571,0.21952005,2,HerbaceousVegetation
9.685187,8.873716,7.7755866,-2.0471244,2,HerbaceousVegetation
12.751502,8.008614,8.295419,-1.7096324,2,HerbaceousVegetation
12.237022,7.2855563,8.294539,-1.356353,2,HerbaceousVegetation
13.259846,6.203503,8.535262,-0.9788477,2,HerbaceousVegetation
10.451625,8.59691,7.229145,0.88123745,2,HerbaceousVegetation
12.590634,7.8226385,9.106515,-0.5869593,2,HerbaceousVegetation
13.928855,5.792255,8.592214,-0.32448718,2,HerbaceousVegetation
13.432588,11.341422,6.469787,1.328081,2,HerbaceousVegetation
12.403527,11.255495,7.891714,-1.6955591,2,HerbaceousVegetation
13.125703,7.321597,9.212119,-0.7151156,2,HerbaceousVegetation
13.318333,8.084185,8.892902,-0.33011383,2,HerbaceousVegetation
11.146815,9.641809,7.3515196,-0.44626203,2,HerbaceousVegetation
13.100878,11.067251,6.0466604,0.4672502,2,HerbaceousVegetation
11.911304,15.378592,7.7209964,0.8173392,2,HerbaceousVegetation
11.591039,8.58035,7.4746685,-0.51132345,2,HerbaceousVegetation
2.8995273,7.7606688,9.729696,-3.3016346,2,HerbaceousVegetation
12.974577,6.3070126,8.436729,-0.819511,2,HerbaceousVegetation
13.107152,6.8090305,9.591348,-0.7437804,2,HerbaceousVegetation
12.817991,7.674778,9.429339,-0.46220315,2,HerbaceousVegetation
12.68487,7.1762886,7.975203,0.14166842,2,HerbaceousVegetation
13.068038,10.447666,6.1879687,0.47607946,2,HerbaceousVegetation
14.404029,5.5191154,9.456553,-0.5263821,2,HerbaceousVegetation
14.502949,7.045159,8.341836,0.36587197,2,HerbaceousVegetation
11.756807,8.711642,7.77957,-0.38147128,2,HerbaceousVegetation
7.0625978,7.2239614,7.4235573,-1.9564012,2,HerbaceousVegetation
13.006469,9.539862,7.81267,0.9231161,2,HerbaceousVegetation
8.942212,14.595552,6.9319887,-0.7236514,2,HerbaceousVegetation
13.028991,6.7526307,9.480739,-0.5987116,2,HerbaceousVegetation
12.076176,11.095464,7.378231,0.14028108,2,HerbaceousVegetation
15.310599,8.384095,7.33108,0.6899744,2,HerbaceousVegetation
12.249789,11.531604,6.777084,0.93002284,2,HerbaceousVegetation
12.51382,6.148336,8.201163,-0.56435174,2,HerbaceousVegetation
13.298162,5.902475,8.340682,-0.8838293,2,HerbaceousVegetation
7.3658357,8.055882,7.558666,-1.98634,2,HerbaceousVegetation
12.834792,8.36366,7.6584454,-0.3340974,2,HerbaceousVegetation
12.14134,8.703327,8.077796,-1.4838511,2,HerbaceousVegetation
7.5352316,7.128598,7.4109454,-1.5030932,2,HerbaceousVegetation
14.41539,5.5521493,9.300637,-0.34283802,2,HerbaceousVegetation
12.379824,7.148462,8.778818,-0.7692276,2,HerbaceousVegetation
16.669577,1.5052918,9.699017,-3.2707827,2,HerbaceousVegetation
12.455079,7.6668153,7.9602118,0.3529527,2,HerbaceousVegetation
12.446272,11.367156,6.781759,0.81336343,2,HerbaceousVegetation
13.481254,6.1807384,7.9735165,0.23010054,2,HerbaceousVegetation
12.583976,11.475353,6.3074656,0.7467303,2,HerbaceousVegetation
12.227795,10.2504015,6.6340227,0.50785667,2,HerbaceousVegetation
12.999501,4.2160974,9.639222,-0.71005213,2,HerbaceousVegetation
13.179212,6.8400908,7.9065123,0.49197862,2,HerbaceousVegetation
13.198512,10.805434,6.726298,0.7887636,2,HerbaceousVegetation
12.631231,6.743839,9.104578,-1.1885041,2,HerbaceousVegetation
13.238481,7.3169193,9.46045,-0.42558336,2,HerbaceousVegetation
11.534061,8.762647,7.2604566,-0.89598453,2,HerbaceousVegetation
8.885219,9.104434,7.458947,-1.4288354,2,HerbaceousVegetation
11.683325,2.8614216,9.730021,-0.9045574,2,HerbaceousVegetation
13.161962,8.535499,6.8548913,0.34947568,2,HerbaceousVegetation
13.658938,6.6783905,9.051649,-0.46864757,2,HerbaceousVegetation
14.236228,7.828173,8.913892,-0.23466252,2,HerbaceousVegetation
10.589793,1.9602726,13.86951,0.08951433,2,HerbaceousVegetation
13.175345,6.4729486,8.253368,-0.094568074,2,HerbaceousVegetation
13.152595,10.760006,8.053679,-0.5777197,2,HerbaceousVegetation
13.83337,10.963823,6.6780186,1.4303014,2,HerbaceousVegetation
13.191606,7.1251526,8.30877,0.13781689,2,HerbaceousVegetation
12.326156,7.1588945,8.439791,-1.6815885,2,HerbaceousVegetation
13.040471,7.0790954,9.470874,-0.7347783,2,HerbaceousVegetation
12.877843,7.487265,9.103048,-0.33852157,2,HerbaceousVegetation
11.404424,15.282028,7.2850814,-0.94852626,2,HerbaceousVegetation
13.177722,6.9342437,9.466366,-0.7394763,2,HerbaceousVegetation
12.943199,6.1734123,8.323182,-0.88093334,2,HerbaceousVegetation
13.56468,10.742087,6.6773405,1.2918413,2,HerbaceousVegetation
12.40228,5.6096554,8.24357,-1.8742269,2,HerbaceousVegetation
12.660975,4.48624,9.463525,-0.7937562,2,HerbaceousVegetation
14.024459,10.888015,6.3400283,0.6049725,2,HerbaceousVegetation
12.954623,7.817525,9.287024,-0.5150786,2,HerbaceousVegetation
14.691299,10.110782,7.005063,0.86074466,2,HerbaceousVegetation
12.383891,5.5806904,8.771754,-1.3916984,2,HerbaceousVegetation
13.018506,6.3494506,8.225729,-0.8019058,2,HerbaceousVegetation
13.139305,7.1041822,9.41389,-0.6622155,2,HerbaceousVegetation
12.883132,11.331844,6.441563,1.3756945,2,HerbaceousVegetation
14.5889015,7.721538,8.747564,0.19001955,2,HerbaceousVegetation
13.200576,6.542354,9.457559,-0.70460916,2,HerbaceousVegetation
12.523727,8.343358,7.5963674,0.51062804,2,HerbaceousVegetation
12.976117,4.4372826,9.666251,-0.79550725,2,HerbaceousVegetation
13.940928,6.3756824,8.319861,-0.91254795,2,HerbaceousVegetation
13.935237,10.926056,6.7877307,1.2653161,2,HerbaceousVegetation
14.230803,4.9568605,9.308179,-0.2493841,2,HerbaceousVegetation
12.998089,6.7968655,8.954859,-0.67355824,2,HerbaceousVegetation
4.738074,13.388744,6.4197693,0.90703213,2,HerbaceousVegetation
13.396842,6.726927,8.820968,-0.31010193,2,HerbaceousVegetation
12.455481,5.842993,8.105236,-1.8483737,2,HerbaceousVegetation
13.783111,8.236506,7.80237,0.8892478,2,HerbaceousVegetation
7.275128,7.985042,7.1847544,-1.1478568,2,HerbaceousVegetation
12.529804,10.738788,6.678254,1.3093766,2,HerbaceousVegetation
13.834621,10.052547,6.872477,0.7365884,2,HerbaceousVegetation
11.541488,8.725566,7.455082,-0.543125,2,HerbaceousVegetation
12.214008,7.3817043,7.931718,-0.97889334,2,HerbaceousVegetation
13.047683,7.153444,9.421408,-0.50741005,2,HerbaceousVegetation
12.877481,6.503412,8.573336,-0.88410527,2,HerbaceousVegetation
12.45618,6.8803043,8.659893,-0.89469796,2,HerbaceousVegetation
12.970572,8.814349,7.655972,0.5375719,2,HerbaceousVegetation
10.701659,8.640312,7.3895497,-0.44789335,2,HerbaceousVegetation
12.557395,11.523439,6.207833,0.57158935,2,HerbaceousVegetation
13.325759,6.2080364,9.3232,-0.23243147,2,HerbaceousVegetation
12.485206,6.876028,8.6596365,-1.019882,2,HerbaceousVegetation
11.596581,9.418904,8.10509,-0.09974871,2,HerbaceousVegetation
12.257825,6.241079,8.152894,-1.2807283,2,HerbaceousVegetation
10.719712,9.10418,7.5044403,0.3872412,2,HerbaceousVegetation
13.872258,5.7946854,8.502686,-0.28587365,2,HerbaceousVegetation
14.29853,5.8099165,8.670882,-0.20217444,2,HerbaceousVegetation
11.682414,15.36027,6.9466124,-0.71063626,2,HerbaceousVegetation
9.76926,10.022676,7.4219356,-0.5790521,2,HerbaceousVegetation
13.90241,10.811201,6.727474,1.6057298,2,HerbaceousVegetation
13.4424095,6.156714,9.443624,-0.66915977,2,HerbaceousVegetation
13.247904,6.227021,9.457034,-0.7222356,2,HerbaceousVegetation
5.168964,13.760657,6.536046,0.8331751,2,HerbaceousVegetation
14.111223,7.4724336,8.2244835,-1.7273691,2,HerbaceousVegetation
12.501929,5.5721674,13.854879,0.06470696,2,HerbaceousVegetation
12.973043,7.289933,8.351981,-1.568043,2,HerbaceousVegetation
12.139175,6.183419,7.953792,-2.0293527,2,HerbaceousVegetation
11.806816,9.254235,7.3178244,0.7010158,2,HerbaceousVegetation
7.755545,8.281792,7.350149,-1.751093,2,HerbaceousVegetation
6.0901656,13.226179,6.395481,0.87352735,2,HerbaceousVegetation
9.600889,10.09207,7.5768,-1.184806,2,HerbaceousVegetation
12.876011,9.746596,7.0875435,1.0043542,2,HerbaceousVegetation
12.58025,10.728196,5.9861417,0.4022491,2,HerbaceousVegetation
13.272128,9.925369,7.12052,0.7887751,2,HerbaceousVegetation
7.451017,7.899447,7.3524647,-0.70957947,2,HerbaceousVegetation
13.079968,7.8912253,7.9172473,0.21448635,2,HerbaceousVegetation
8.158496,9.916506,7.3270836,-0.5367765,2,HerbaceousVegetation
13.283701,7.6797547,8.126422,-1.5991263,2,HerbaceousVegetation
12.152328,6.3735194,7.9026647,-2.052468,2,HerbaceousVegetation
17.583515,6.736466,8.881043,0.09886548,2,HerbaceousVegetation
12.9208355,6.160739,8.536633,-0.87809336,2,HerbaceousVegetation
12.778991,8.077738,9.4870615,-0.53007585,2,HerbaceousVegetation
12.183752,11.199605,6.4433494,0.9224235,2,HerbaceousVegetation
11.987622,9.278122,8.634189,-0.10884733,2,HerbaceousVegetation
11.09038,9.642041,7.585906,-1.0437535,2,HerbaceousVegetation
12.969536,11.523223,6.6925917,1.0191708,2,HerbaceousVegetation
12.19918,10.998383,8.024859,-0.011045712,2,HerbaceousVegetation
14.269986,5.9617553,9.175594,-0.15498306,2,HerbaceousVegetation
13.060132,9.43522,7.20169,0.9206149,2,HerbaceousVegetation
13.8199,8.98106,7.706258,0.92990625,2,HerbaceousVegetation
12.9826975,8.176597,7.649964,0.53416055,2,HerbaceousVegetation
12.022003,8.713573,8.718008,-0.56045425,2,HerbaceousVegetation
12.730082,6.079908,9.26009,-1.0551462,2,HerbaceousVegetation
13.111709,9.343542,7.8797417,0.4393955,2,HerbaceousVegetation
13.672665,10.547168,6.675297,0.958,2,HerbaceousVegetation
15.1262045,6.880104,8.666381,0.2560032,2,HerbaceousVegetation
12.851572,7.9995093,8.809355,-0.24707523,2,HerbaceousVegetation
10.683049,0.47972766,13.921515,0.0906301,2,HerbaceousVegetation
11.045917,9.335353,7.42413,-0.59092385,2,HerbaceousVegetation
12.314614,6.2018805,8.523233,-1.3121268,2,HerbaceousVegetation
12.477082,6.925607,8.437242,-1.2588414,2,HerbaceousVegetation
14.5033455,7.7748513,7.79471,0.74246925,2,HerbaceousVegetation
12.915426,6.6275296,9.44886,-0.68808526,2,HerbaceousVegetation
12.541295,7.211831,8.79813,-0.9858662,2,HerbaceousVegetation
12.999672,11.153617,6.1935177,0.5946123,2,HerbaceousVegetation
12.612996,7.8048315,8.145029,-1.8782649,2,HerbaceousVegetation
12.970683,10.556814,6.2179694,0.5396891,2,HerbaceousVegetation
7.491595,8.143358,7.3544025,-0.70795697,2,HerbaceousVegetation
13.734391,10.763079,6.6059966,0.8673237,2,HerbaceousVegetation
12.701496,6.428043,8.654793,-1.519557,2,HerbaceousVegetation
15.580964,3.518703,8.627063,-1.1750282,2,HerbaceousVegetation
12.965578,8.846849,9.297821,-0.427239,2,HerbaceousVegetation
12.56465,6.7951174,8.518435,-0.7381694,2,HerbaceousVegetation
7.2996182,-5.610061,7.312168,-0.7625279,2,HerbaceousVegetation
13.737386,10.57574,7.2967625,0.9481823,2,HerbaceousVegetation
13.299489,6.203503,9.298267,-0.7685089,2,HerbaceousVegetation
12.33709,9.6235075,7.693505,0.81178194,2,HerbaceousVegetation
9.671001,8.758887,7.646291,-1.979623,2,HerbaceousVegetation
12.700451,8.740796,8.080433,-1.969108,2,HerbaceousVegetation
13.211282,7.0848055,9.623156,-0.69823235,2,HerbaceousVegetation
11.093657,9.1137295,7.4146376,-1.4593265,2,HerbaceousVegetation
13.254508,8.088622,8.710353,-0.35487106,2,HerbaceousVegetation
12.821839,7.0011497,9.0034485,-0.844034,2,HerbaceousVegetation
14.010874,10.263507,6.2673593,0.6994503,2,HerbaceousVegetation
13.026547,7.137313,9.376827,-0.5284215,2,HerbaceousVegetation
13.942011,10.9764385,6.4514894,0.7535084,2,HerbaceousVegetation
12.622384,5.607639,8.883786,-0.8458351,2,HerbaceousVegetation
13.770078,10.866265,6.879161,0.9427068,2,HerbaceousVegetation
13.289349,6.4351306,9.107583,-0.5582818,2,HerbaceousVegetation
7.733231,14.075269,7.8814793,-0.0713905,2,HerbaceousVegetation
13.084092,8.203108,8.804864,-0.25994882,2,HerbaceousVegetation
10.904267,7.9826713,8.212854,-0.6358024,2,HerbaceousVegetation
12.2410145,8.348733,7.4194846,-0.36814365,2,HerbaceousVegetation
12.573906,7.91032,9.277695,-0.7191108,2,HerbaceousVegetation
13.117644,6.33012,8.583154,-0.9919098,2,HerbaceousVegetation
13.6329775,8.217942,7.79908,0.887893,2,HerbaceousVegetation
13.52534,10.76447,6.574221,1.081963,2,HerbaceousVegetation
15.178856,9.839955,6.4544873,1.1219405,2,HerbaceousVegetation
12.543218,8.193565,8.715274,-0.9769782,2,HerbaceousVegetation
12.292918,6.986383,7.828685,-1.431323,2,HerbaceousVegetation
13.160669,8.857589,7.7659264,-0.8630634,2,HerbaceousVegetation
6.951717,7.0624084,7.448986,-1.5676557,2,HerbaceousVegetation
12.271989,5.5961943,8.902166,-1.366569,2,HerbaceousVegetation
11.047862,9.654957,7.3396473,-0.5122821,2,HerbaceousVegetation
12.995191,6.12746,8.242484,-0.71568996,2,HerbaceousVegetation
13.537128,6.8327804,8.136511,0.26475298,2,HerbaceousVegetation
12.904057,8.302371,8.263919,-1.5427041,2,HerbaceousVegetation
12.033712,6.160512,7.7180076,-2.0385654,2,HerbaceousVegetation
13.007227,6.284889,8.51415,-0.86123914,2,HerbaceousVegetation
13.22904,6.592776,8.696992,-0.7364893,2,HerbaceousVegetation
11.749719,9.701393,7.7300873,0.8552902,2,HerbaceousVegetation
13.407768,6.460328,8.75564,-0.44434252,2,HerbaceousVegetation
12.867987,7.2061706,9.468945,-0.52259326,2,HerbaceousVegetation
13.337677,5.8676434,8.349029,-0.4709411,2,HerbaceousVegetation
12.578012,7.144051,8.498465,-0.096990205,2,HerbaceousVegetation
12.724591,6.3191423,8.330749,-0.8276959,2,HerbaceousVegetation
6.404788,13.7202015,6.885567,-0.6922598,2,HerbaceousVegetation
17.13737,8.172667,7.15306,1.2044258,2,HerbaceousVegetation
10.342651,8.306915,7.627232,-0.6759608,2,HerbaceousVegetation
12.808898,8.116614,7.7368193,0.78881806,2,HerbaceousVegetation
12.172854,8.703136,8.688567,-0.24275446,2,HerbaceousVegetation
10.910574,9.395508,8.0047035,-0.29779488,2,HerbaceousVegetation
12.28852,6.1326523,7.9681296,-2.0080855,2,HerbaceousVegetation
9.626014,9.927212,7.3178635,-0.53611803,2,HerbaceousVegetation
13.692453,6.097363,8.245825,-0.7908908,2,HerbaceousVegetation
12.97716,11.158867,6.7258716,0.91938335,2,HerbaceousVegetation
13.971346,10.227016,6.764363,0.7678254,2,HerbaceousVegetation
12.368626,7.2945933,8.022631,-1.7755804,2,HerbaceousVegetation
4.946551,13.786228,6.3652477,0.8939675,2,HerbaceousVegetation
14.387246,7.3241324,8.372866,0.33323425,2,HerbaceousVegetation
17.729534,6.754172,7.196775,1.1672416,2,HerbaceousVegetation
12.185868,6.4763684,8.188709,-0.99643075,2,HerbaceousVegetation
11.136972,8.28657,8.118739,-0.18597595,2,HerbaceousVegetation
14.766666,7.4109416,8.110141,0.4611295,2,HerbaceousVegetation
9.282886,8.947125,7.4769125,-1.3842747,2,HerbaceousVegetation
13.213988,7.697023,7.859897,0.70822495,2,HerbaceousVegetation
12.643868,10.738454,6.201679,0.5135481,2,HerbaceousVegetation
12.733306,6.1028924,8.092384,-1.9572122,2,HerbaceousVegetation
12.853924,6.9969296,9.210086,-0.8462267,2,HerbaceousVegetation
14.540576,7.442413,8.325777,0.3932962,2,HerbaceousVegetation
13.455731,6.9637847,9.280119,-0.489332,2,HerbaceousVegetation
16.189016,3.7887437,9.082815,0.20615685,2,HerbaceousVegetation
12.849999,6.2228594,8.385938,-0.8214064,2,HerbaceousVegetation
11.137687,9.236479,7.3513513,-0.8983924,2,HerbaceousVegetation
13.66613,7.1987753,9.383562,-0.4266383,2,HerbaceousVegetation
12.632356,7.4149,8.759241,-0.89056224,2,HerbaceousVegetation
12.8933735,11.242512,6.8850794,0.93990105,2,HerbaceousVegetation
12.405501,9.617178,7.6597767,0.7154913,2,HerbaceousVegetation
13.180723,7.6362467,8.166906,-0.31174004,2,HerbaceousVegetation
12.142939,7.5564556,8.169323,-1.1158543,2,HerbaceousVegetation
12.984109,7.5414352,8.546036,-0.016760139,2,HerbaceousVegetation
12.618398,6.6680155,8.882306,-0.8194845,2,HerbaceousVegetation
12.75377,7.747562,9.445341,-0.5360181,2,HerbaceousVegetation
12.346551,10.629385,7.391442,0.7525948,2,HerbaceousVegetation
12.507683,6.3610406,8.082761,-1.9370201,2,HerbaceousVegetation
7.4074197,6.950722,7.404199,-1.6477098,2,HerbaceousVegetation
12.057857,8.1985035,7.5367646,-0.43247592,2,HerbaceousVegetation
14.423213,10.537406,6.4257054,0.9122073,2,HerbaceousVegetation
12.562444,6.7356987,8.141496,-1.5946488,2,HerbaceousVegetation
12.937306,6.558126,9.173271,-0.78565055,2,HerbaceousVegetation
13.414535,6.456722,8.5094595,-0.30486104,2,HerbaceousVegetation
10.758086,9.286619,7.9470096,-0.8313085,2,HerbaceousVegetation
12.204564,8.176144,8.023242,0.18923695,2,HerbaceousVegetation
12.983342,6.538767,8.59599,-1.065867,2,HerbaceousVegetation
12.528097,6.8678093,8.416164,-0.95664644,2,HerbaceousVegetation
13.802804,6.0860667,9.399276,-0.62673205,2,HerbaceousVegetation
12.42155,7.752335,8.157219,-1.8423849,2,HerbaceousVegetation
12.181253,9.215956,7.6522417,-1.019134,2,HerbaceousVegetation
10.851456,-5.2161593,7.9850416,-2.0145507,2,HerbaceousVegetation
7.3548613,8.135535,7.3911147,-1.4770373,2,HerbaceousVegetation
13.071195,6.921121,9.442844,-0.5922344,2,HerbaceousVegetation
13.497494,7.8134403,9.482225,-0.42972013,2,HerbaceousVegetation
12.976171,6.7729664,9.478219,-0.7886578,2,HerbaceousVegetation
12.197492,6.9979763,8.7386,-1.3624222,2,HerbaceousVegetation
17.165155,7.9297137,8.648373,0.36152616,2,HerbaceousVegetation
12.586958,5.6527114,8.643715,-1.6014496,2,HerbaceousVegetation
13.506968,6.9527574,9.3474655,-0.76003057,2,HerbaceousVegetation
13.102874,8.910155,9.401332,-0.44540194,2,HerbaceousVegetation
14.013141,8.089026,8.344973,0.4293455,2,HerbaceousVegetation
13.455884,11.09295,6.5450525,0.9522877,2,HerbaceousVegetation
12.310966,10.2744055,6.3083873,0.53660667,2,HerbaceousVegetation
10.954991,15.035324,7.135852,-0.8693266,2,HerbaceousVegetation
12.920365,6.9104238,9.566088,-0.7539041,2,HerbaceousVegetation
12.560617,8.626919,8.145241,-1.7494415,2,HerbaceousVegetation
7.1181383,7.0356464,7.394278,-1.7547213,2,HerbaceousVegetation
12.132893,8.218612,8.112666,-1.325054,2,HerbaceousVegetation
12.145551,6.33538,7.885841,-1.9332602,2,HerbaceousVegetation
7.4377575,8.093444,7.574687,-1.9556897,2,HerbaceousVegetation
12.3558,6.899571,8.301409,-1.0871385,2,HerbaceousVegetation
13.172551,11.501799,6.449186,1.0152869,2,HerbaceousVegetation
4.6581373,13.745659,6.2735014,0.9599336,2,HerbaceousVegetation
12.6299095,6.550586,8.486403,-1.4046732,2,HerbaceousVegetation
12.7316475,6.5738072,9.42205,-0.7939718,2,HerbaceousVegetation
17.65592,6.741816,8.890123,-0.11640633,2,HerbaceousVegetation
13.192616,7.2044063,9.3955345,-0.48930123,2,HerbaceousVegetation
17.373322,7.264225,8.763136,0.23353246,2,HerbaceousVegetation
10.919174,7.8481836,7.9836726,-1.9670022,2,HerbaceousVegetation
12.426758,6.4015727,8.67293,-1.4162258,2,HerbaceousVegetation
8.724282,9.188774,7.692907,-2.011296,2,HerbaceousVegetation
12.46008,6.152313,8.112519,-0.90389645,2,HerbaceousVegetation
11.3070755,8.97536,7.5839643,-0.04243847,2,HerbaceousVegetation
11.943119,4.164109,13.811641,0.086058185,2,HerbaceousVegetation
12.505918,6.9248285,8.084818,-1.8915834,2,HerbaceousVegetation
15.449268,9.01659,7.3547063,0.92027146,2,HerbaceousVegetation
12.587289,6.283733,8.51279,-1.29085,2,HerbaceousVegetation
12.104644,7.059113,8.607733,-1.0683824,2,HerbaceousVegetation
12.952819,6.354714,8.618391,-1.1985099,2,HerbaceousVegetation
12.637824,6.574562,8.53003,-0.86711144,2,HerbaceousVegetation
9.493766,8.613905,7.892517,-1.7687396,2,HerbaceousVegetation
8.348799,9.782266,7.344007,-1.5781404,2,HerbaceousVegetation
13.696179,6.7837405,8.812884,-0.608592,2,HerbaceousVegetation
12.462745,8.870047,7.7884417,0.8266758,2,HerbaceousVegetation
13.149942,6.7024755,8.270222,-0.76722646,2,HerbaceousVegetation
12.383663,6.115446,8.059829,-1.6020511,2,HerbaceousVegetation
12.563181,5.5616946,9.355593,-1.0048375,2,HerbaceousVegetation
7.381411,7.738307,7.775941,-2.0313196,2,HerbaceousVegetation
12.22057,7.227112,8.252696,-1.3822511,2,HerbaceousVegetation
12.653821,6.7207847,8.743755,-0.8975178,2,HerbaceousVegetation
13.580163,5.9769683,8.803524,-0.55119133,2,HerbaceousVegetation
11.619429,9.60572,7.0763035,0.61034095,2,HerbaceousVegetation
12.454989,5.544336,8.5943365,-1.5242543,2,HerbaceousVegetation
13.565271,9.834074,6.862503,0.56851274,2,HerbaceousVegetation
12.583517,5.89421,8.215106,-1.3907262,2,HerbaceousVegetation
13.179315,7.5035343,7.8867245,0.5579904,2,HerbaceousVegetation
14.51676,7.664135,8.347484,0.16512866,2,HerbaceousVegetation
13.103426,9.3068905,7.6932487,0.6252392,2,HerbaceousVegetation
17.069105,8.392593,6.633608,0.8387206,2,HerbaceousVegetation
14.336201,6.6783643,8.19552,-0.15543775,2,HerbaceousVegetation
12.850805,8.226947,7.807337,0.5676316,2,HerbaceousVegetation
13.728519,6.75089,8.530575,-0.34866056,2,HerbaceousVegetation
12.282392,6.2063184,7.8597884,-1.7811058,2,HerbaceousVegetation
13.171868,5.964041,8.377402,-0.9909642,2,HerbaceousVegetation
12.118171,6.877955,8.600301,-1.3178979,2,HerbaceousVegetation
14.129213,6.2020254,8.889036,-0.21893068,2,HerbaceousVegetation
13.869818,11.159182,6.427812,0.7357423,2,HerbaceousVegetation
7.4151387,7.773092,7.4436326,-1.9046519,2,HerbaceousVegetation
13.954417,6.2274528,8.966286,-0.6215739,2,HerbaceousVegetation
16.290806,8.112522,7.824879,0.59942764,2,HerbaceousVegetation
10.819026,8.84604,7.6206284,-1.0323197,2,HerbaceousVegetation
12.752311,7.1387057,9.346077,-0.44683835,2,HerbaceousVegetation
11.116541,9.556548,7.525169,-0.920941,2,HerbaceousVegetation
12.902881,11.279116,6.5554357,1.0393233,2,HerbaceousVegetation
13.183369,6.3379483,9.394892,-0.68724644,2,HerbaceousVegetation
15.615339,3.7272336,8.986004,-0.15473704,2,HerbaceousVegetation
13.231424,6.593486,9.077359,-0.6701894,2,HerbaceousVegetation
12.284818,6.286804,7.855524,-2.0416212,2,HerbaceousVegetation
12.0563755,9.691181,7.5980005,0.1720122,2,HerbaceousVegetation
12.431886,6.4266815,8.073665,-1.9178348,2,HerbaceousVegetation
12.266489,6.855576,8.9338455,-1.2233261,2,HerbaceousVegetation
14.565967,7.0004597,9.226456,-0.60518456,2,HerbaceousVegetation
9.034776,8.907543,7.56473,-1.4098146,2,HerbaceousVegetation
12.523563,5.584083,13.789044,0.04119479,2,HerbaceousVegetation
7.3774924,7.7180276,7.4979477,-2.0355515,2,HerbaceousVegetation
